subset,unit,cycle,arm,parameter,is_fault,theta_pct
DS03,13,7,E_Lin,fan_flow_mod,0,-0.03726979
DS03,13,8,E_Lin,fan_flow_mod,0,-0.05585495
DS03,13,9,E_Lin,fan_flow_mod,0,-0.0005005914
DS03,13,10,E_Lin,fan_flow_mod,0,0.005114297
DS03,13,11,E_Lin,fan_flow_mod,0,-0.02138042
DS03,13,12,E_Lin,fan_flow_mod,0,-0.003558207
DS03,13,13,E_Lin,fan_flow_mod,0,-0.0003938363
DS03,13,14,E_Lin,fan_flow_mod,0,-0.001464261
DS03,13,15,E_Lin,fan_flow_mod,0,-0.05860371
DS03,13,16,E_Lin,fan_flow_mod,0,-0.02507092
DS03,13,17,E_Lin,fan_flow_mod,0,0.02362872
DS03,13,18,E_Lin,fan_flow_mod,0,-0.003451723
DS03,13,19,E_Lin,fan_flow_mod,0,-0.0207378
DS03,13,20,E_Lin,fan_flow_mod,0,-0.06213479
DS03,13,21,E_Lin,fan_flow_mod,0,0.000539339
DS03,13,22,E_Lin,fan_flow_mod,0,-0.004857079
DS03,13,23,E_Lin,fan_flow_mod,0,-0.02418519
DS03,13,24,E_Lin,fan_flow_mod,0,-0.02556869
DS03,13,25,E_Lin,fan_flow_mod,0,-0.004104542
DS03,13,26,E_Lin,fan_flow_mod,0,-0.05025044
DS03,13,27,E_Lin,fan_flow_mod,0,-0.001504253
DS03,13,28,E_Lin,fan_flow_mod,0,-0.0004847635
DS03,13,29,E_Lin,fan_flow_mod,0,-0.01028289
DS03,13,30,E_Lin,fan_flow_mod,0,-0.03406944
DS03,13,31,E_Lin,fan_flow_mod,0,-0.004425971
DS03,13,32,E_Lin,fan_flow_mod,0,0.0212631
DS03,13,33,E_Lin,fan_flow_mod,0,0.003522394
DS03,13,34,E_Lin,fan_flow_mod,0,-0.02197489
DS03,13,35,E_Lin,fan_flow_mod,0,-0.02885567
DS03,13,36,E_Lin,fan_flow_mod,0,-0.03031509
DS03,13,37,E_Lin,fan_flow_mod,0,-0.001329123
DS03,13,38,E_Lin,fan_flow_mod,0,-0.03078353
DS03,13,39,E_Lin,fan_flow_mod,0,-0.008329919
DS03,13,40,E_Lin,fan_flow_mod,0,-0.01185158
DS03,13,41,E_Lin,fan_flow_mod,0,-0.06126775
DS03,13,42,E_Lin,fan_flow_mod,0,-0.008088674
DS03,13,43,E_Lin,fan_flow_mod,0,-0.03437948
DS03,13,44,E_Lin,fan_flow_mod,0,0.004802684
DS03,13,45,E_Lin,fan_flow_mod,0,0.002556742
DS03,13,46,E_Lin,fan_flow_mod,0,0.006650979
DS03,13,47,E_Lin,fan_flow_mod,0,0.01999143
DS03,13,48,E_Lin,fan_flow_mod,0,0.01802365
DS03,13,49,E_Lin,fan_flow_mod,0,-0.01013031
DS03,13,50,E_Lin,fan_flow_mod,0,0.006609246
DS03,13,51,E_Lin,fan_flow_mod,0,0.02243502
DS03,13,52,E_Lin,fan_flow_mod,0,0.00193164
DS03,13,53,E_Lin,fan_flow_mod,0,0.002999518
DS03,13,54,E_Lin,fan_flow_mod,0,0.02897729
DS03,13,55,E_Lin,fan_flow_mod,0,-0.01360006
DS03,13,56,E_Lin,fan_flow_mod,0,0.01203808
DS03,13,57,E_Lin,fan_flow_mod,0,0.01588345
DS03,13,58,E_Lin,fan_flow_mod,0,0.01267839
DS03,13,59,E_Lin,fan_flow_mod,0,0.02281484
DS03,13,60,E_Lin,fan_flow_mod,0,0.0468494
DS03,13,61,E_Lin,fan_flow_mod,0,0.01586311
DS03,13,62,E_Lin,fan_flow_mod,0,0.01599189
DS03,13,63,E_Lin,fan_flow_mod,0,-0.008503326
DS03,13,64,E_Lin,fan_flow_mod,0,-0.03084704
DS03,13,65,E_Lin,fan_flow_mod,0,0.04207936
DS03,13,66,E_Lin,fan_flow_mod,0,0.03195228
DS03,13,67,E_Lin,fan_flow_mod,0,0.03459574
DS03,13,68,E_Lin,fan_flow_mod,0,0.03118925
DS03,13,69,E_Lin,fan_flow_mod,0,0.009224493
DS03,13,70,E_Lin,fan_flow_mod,0,0.03230242
DS03,13,71,E_Lin,fan_flow_mod,0,-0.00359815
DS03,13,72,E_Lin,fan_flow_mod,0,-0.02808711
DS03,13,73,E_Lin,fan_flow_mod,0,0.02609033
DS03,13,74,E_Lin,fan_flow_mod,0,0.03235915
DS03,13,75,E_Lin,fan_flow_mod,0,0.03576216
DS03,13,76,E_Lin,fan_flow_mod,0,0.03750199
DS03,13,77,E_Lin,fan_flow_mod,0,0.06280962
DS03,13,1,E_Lin,HPC_eff_mod,0,-0.00641755
DS03,13,2,E_Lin,HPC_eff_mod,0,0.007515089
DS03,13,3,E_Lin,HPC_eff_mod,0,-0.02000608
DS03,13,4,E_Lin,HPC_eff_mod,0,0.003415739
DS03,13,5,E_Lin,HPC_eff_mod,0,0.04721848
DS03,13,6,E_Lin,HPC_eff_mod,0,-0.05870959
DS03,13,7,E_Lin,HPC_eff_mod,0,-0.02140938
DS03,13,8,E_Lin,HPC_eff_mod,0,0.02282385
DS03,13,9,E_Lin,HPC_eff_mod,0,-0.01774096
DS03,13,10,E_Lin,HPC_eff_mod,0,0.01020164
DS03,13,11,E_Lin,HPC_eff_mod,0,0.001220147
DS03,13,12,E_Lin,HPC_eff_mod,0,0.01735202
DS03,13,13,E_Lin,HPC_eff_mod,0,0.0002361347
DS03,13,14,E_Lin,HPC_eff_mod,0,0.001745296
DS03,13,15,E_Lin,HPC_eff_mod,0,0.01798354
DS03,13,16,E_Lin,HPC_eff_mod,0,0.01601001
DS03,13,17,E_Lin,HPC_eff_mod,0,0.02243144
DS03,13,18,E_Lin,HPC_eff_mod,0,-0.02935358
DS03,13,19,E_Lin,HPC_eff_mod,0,0.0004496097
DS03,13,20,E_Lin,HPC_eff_mod,0,0.005118114
DS03,13,21,E_Lin,HPC_eff_mod,0,-0.002048589
DS03,13,22,E_Lin,HPC_eff_mod,0,0.0006964689
DS03,13,23,E_Lin,HPC_eff_mod,0,-0.01078471
DS03,13,24,E_Lin,HPC_eff_mod,0,0.04929284
DS03,13,25,E_Lin,HPC_eff_mod,0,0.04966289
DS03,13,26,E_Lin,HPC_eff_mod,0,0.02490776
DS03,13,27,E_Lin,HPC_eff_mod,0,-0.02566539
DS03,13,28,E_Lin,HPC_eff_mod,0,0.005032186
DS03,13,29,E_Lin,HPC_eff_mod,0,0.0112409
DS03,13,30,E_Lin,HPC_eff_mod,0,0.00508866
DS03,13,31,E_Lin,HPC_eff_mod,0,0.004486412
DS03,13,32,E_Lin,HPC_eff_mod,0,0.03182455
DS03,13,33,E_Lin,HPC_eff_mod,0,-0.01846318
DS03,13,34,E_Lin,HPC_eff_mod,0,0.01885005
DS03,13,35,E_Lin,HPC_eff_mod,0,0.03044553
DS03,13,36,E_Lin,HPC_eff_mod,0,0.008948303
DS03,13,37,E_Lin,HPC_eff_mod,0,-0.004332195
DS03,13,38,E_Lin,HPC_eff_mod,0,0.02762286
DS03,13,39,E_Lin,HPC_eff_mod,0,-0.01047697
DS03,13,40,E_Lin,HPC_eff_mod,0,0.0004022774
DS03,13,41,E_Lin,HPC_eff_mod,0,0.005479592
DS03,13,42,E_Lin,HPC_eff_mod,0,-0.003583389
DS03,13,43,E_Lin,HPC_eff_mod,0,0.003974916
DS03,13,44,E_Lin,HPC_eff_mod,0,0.01498948
DS03,13,45,E_Lin,HPC_eff_mod,0,0.0193002
DS03,13,46,E_Lin,HPC_eff_mod,0,0.02590396
DS03,13,47,E_Lin,HPC_eff_mod,0,-0.0508724
DS03,13,48,E_Lin,HPC_eff_mod,0,0.01070843
DS03,13,49,E_Lin,HPC_eff_mod,0,0.001355536
DS03,13,50,E_Lin,HPC_eff_mod,0,0.05841261
DS03,13,51,E_Lin,HPC_eff_mod,0,0.00605427
DS03,13,52,E_Lin,HPC_eff_mod,0,0.006189342
DS03,13,53,E_Lin,HPC_eff_mod,0,0.05933
DS03,13,54,E_Lin,HPC_eff_mod,0,0.01680686
DS03,13,55,E_Lin,HPC_eff_mod,0,0.04824688
DS03,13,56,E_Lin,HPC_eff_mod,0,-0.001252353
DS03,13,57,E_Lin,HPC_eff_mod,0,0.01082491
DS03,13,58,E_Lin,HPC_eff_mod,0,0.01992528
DS03,13,59,E_Lin,HPC_eff_mod,0,-0.04287469
DS03,13,60,E_Lin,HPC_eff_mod,0,0.02444215
DS03,13,61,E_Lin,HPC_eff_mod,0,0.03791618
DS03,13,62,E_Lin,HPC_eff_mod,0,-0.000844275
DS03,13,63,E_Lin,HPC_eff_mod,0,0.02063544
DS03,13,64,E_Lin,HPC_eff_mod,0,0.01591999
DS03,13,65,E_Lin,HPC_eff_mod,0,0.01265673
DS03,13,66,E_Lin,HPC_eff_mod,0,0.002925682
DS03,13,67,E_Lin,HPC_eff_mod,0,0.02097568
DS03,13,68,E_Lin,HPC_eff_mod,0,-0.04568647
DS03,13,69,E_Lin,HPC_eff_mod,0,0.02073028
DS03,13,70,E_Lin,HPC_eff_mod,0,0.01580993
DS03,13,71,E_Lin,HPC_eff_mod,0,-0.04256725
DS03,13,72,E_Lin,HPC_eff_mod,0,-0.009606057
DS03,13,73,E_Lin,HPC_eff_mod,0,0.03448382
DS03,13,74,E_Lin,HPC_eff_mod,0,-0.00672199
DS03,13,75,E_Lin,HPC_eff_mod,0,0.03061143
DS03,13,76,E_Lin,HPC_eff_mod,0,-0.01269873
DS03,13,77,E_Lin,HPC_eff_mod,0,-0.0007152712
DS03,13,1,E_Lin,HPC_flow_mod,0,0.001693947
DS03,13,2,E_Lin,HPC_flow_mod,0,0.001631812
DS03,13,3,E_Lin,HPC_flow_mod,0,-0.02604806
DS03,13,4,E_Lin,HPC_flow_mod,0,0.006619191
DS03,13,5,E_Lin,HPC_flow_mod,0,0.0373006
DS03,13,6,E_Lin,HPC_flow_mod,0,-0.0362392
DS03,13,7,E_Lin,HPC_flow_mod,0,-0.0358828
DS03,13,8,E_Lin,HPC_flow_mod,0,0.01909651
DS03,13,9,E_Lin,HPC_flow_mod,0,-0.007375249
DS03,13,10,E_Lin,HPC_flow_mod,0,-0.01142819
DS03,13,11,E_Lin,HPC_flow_mod,0,-0.01143111
DS03,13,12,E_Lin,HPC_flow_mod,0,0.006219159
DS03,13,13,E_Lin,HPC_flow_mod,0,-0.02976322
DS03,13,14,E_Lin,HPC_flow_mod,0,-0.02961187
DS03,13,15,E_Lin,HPC_flow_mod,0,0.02539966
DS03,13,16,E_Lin,HPC_flow_mod,0,0.01734702
DS03,13,17,E_Lin,HPC_flow_mod,0,0.008262247
DS03,13,18,E_Lin,HPC_flow_mod,0,-0.03597216
DS03,13,19,E_Lin,HPC_flow_mod,0,-0.003449303
DS03,13,20,E_Lin,HPC_flow_mod,0,-0.03622574
DS03,13,21,E_Lin,HPC_flow_mod,0,-0.02909046
DS03,13,22,E_Lin,HPC_flow_mod,0,-0.01382939
DS03,13,23,E_Lin,HPC_flow_mod,0,-0.003409199
DS03,13,24,E_Lin,HPC_flow_mod,0,0.01049378
DS03,13,25,E_Lin,HPC_flow_mod,0,0.01572435
DS03,13,26,E_Lin,HPC_flow_mod,0,0.01097292
DS03,13,27,E_Lin,HPC_flow_mod,0,-0.04480271
DS03,13,28,E_Lin,HPC_flow_mod,0,0.005055967
DS03,13,29,E_Lin,HPC_flow_mod,0,0.0005118705
DS03,13,30,E_Lin,HPC_flow_mod,0,0.004751217
DS03,13,31,E_Lin,HPC_flow_mod,0,0.003431235
DS03,13,32,E_Lin,HPC_flow_mod,0,0.009196025
DS03,13,33,E_Lin,HPC_flow_mod,0,-0.03373296
DS03,13,34,E_Lin,HPC_flow_mod,0,-0.004644525
DS03,13,35,E_Lin,HPC_flow_mod,0,-0.01026753
DS03,13,36,E_Lin,HPC_flow_mod,0,0.006446806
DS03,13,37,E_Lin,HPC_flow_mod,0,-0.02203053
DS03,13,38,E_Lin,HPC_flow_mod,0,-0.01553862
DS03,13,39,E_Lin,HPC_flow_mod,0,-0.02674885
DS03,13,40,E_Lin,HPC_flow_mod,0,-0.002944163
DS03,13,41,E_Lin,HPC_flow_mod,0,-0.04730855
DS03,13,42,E_Lin,HPC_flow_mod,0,-0.02067159
DS03,13,43,E_Lin,HPC_flow_mod,0,-0.007642214
DS03,13,44,E_Lin,HPC_flow_mod,0,-0.007060021
DS03,13,45,E_Lin,HPC_flow_mod,0,-0.006613896
DS03,13,46,E_Lin,HPC_flow_mod,0,0.004028002
DS03,13,47,E_Lin,HPC_flow_mod,0,-0.04564617
DS03,13,48,E_Lin,HPC_flow_mod,0,-0.01570892
DS03,13,49,E_Lin,HPC_flow_mod,0,-0.01037496
DS03,13,50,E_Lin,HPC_flow_mod,0,0.01438091
DS03,13,51,E_Lin,HPC_flow_mod,0,-0.03452359
DS03,13,52,E_Lin,HPC_flow_mod,0,-0.01557453
DS03,13,53,E_Lin,HPC_flow_mod,0,0.01521216
DS03,13,54,E_Lin,HPC_flow_mod,0,-0.03452369
DS03,13,55,E_Lin,HPC_flow_mod,0,-0.004917937
DS03,13,56,E_Lin,HPC_flow_mod,0,-0.05004523
DS03,13,57,E_Lin,HPC_flow_mod,0,-0.00895526
DS03,13,58,E_Lin,HPC_flow_mod,0,-0.01362671
DS03,13,59,E_Lin,HPC_flow_mod,0,-0.06653521
DS03,13,60,E_Lin,HPC_flow_mod,0,-0.02677345
DS03,13,61,E_Lin,HPC_flow_mod,0,-0.0103606
DS03,13,62,E_Lin,HPC_flow_mod,0,-0.03534268
DS03,13,63,E_Lin,HPC_flow_mod,0,-0.04115259
DS03,13,64,E_Lin,HPC_flow_mod,0,-0.02893705
DS03,13,65,E_Lin,HPC_flow_mod,0,-0.05277831
DS03,13,66,E_Lin,HPC_flow_mod,0,-0.05313956
DS03,13,67,E_Lin,HPC_flow_mod,0,-0.03431133
DS03,13,68,E_Lin,HPC_flow_mod,0,-0.08594516
DS03,13,69,E_Lin,HPC_flow_mod,0,-0.04881718
DS03,13,70,E_Lin,HPC_flow_mod,0,-0.05131
DS03,13,71,E_Lin,HPC_flow_mod,0,-0.1358108
DS03,13,72,E_Lin,HPC_flow_mod,0,-0.1335143
DS03,13,73,E_Lin,HPC_flow_mod,0,-0.04581387
DS03,13,74,E_Lin,HPC_flow_mod,0,-0.09196115
DS03,13,75,E_Lin,HPC_flow_mod,0,-0.05804063
DS03,13,76,E_Lin,HPC_flow_mod,0,-0.1077048
DS03,13,77,E_Lin,HPC_flow_mod,0,-0.1269982
DS03,13,1,E_Lin,LPT_eff_mod,1,-0.01060805
DS03,13,2,E_Lin,LPT_eff_mod,1,-0.007678438
DS03,13,3,E_Lin,LPT_eff_mod,1,-0.00584669
DS03,13,4,E_Lin,LPT_eff_mod,1,-0.02628674
DS03,13,5,E_Lin,LPT_eff_mod,1,-0.02295545
DS03,13,6,E_Lin,LPT_eff_mod,1,-0.01693431
DS03,13,7,E_Lin,LPT_eff_mod,1,-0.0311275
DS03,13,8,E_Lin,LPT_eff_mod,1,-0.03187293
DS03,13,9,E_Lin,LPT_eff_mod,1,-0.01170573
DS03,13,10,E_Lin,LPT_eff_mod,1,-0.02632047
DS03,13,11,E_Lin,LPT_eff_mod,1,-0.01858268
DS03,13,12,E_Lin,LPT_eff_mod,1,-0.05647561
DS03,13,13,E_Lin,LPT_eff_mod,1,-0.0320011
DS03,13,14,E_Lin,LPT_eff_mod,1,-0.02568806
DS03,13,15,E_Lin,LPT_eff_mod,1,-0.02599525
DS03,13,16,E_Lin,LPT_eff_mod,1,-0.03623601
DS03,13,17,E_Lin,LPT_eff_mod,1,-0.03635783
DS03,13,18,E_Lin,LPT_eff_mod,1,-0.02015083
DS03,13,19,E_Lin,LPT_eff_mod,1,-0.03430724
DS03,13,20,E_Lin,LPT_eff_mod,1,-0.002371028
DS03,13,21,E_Lin,LPT_eff_mod,1,-0.04486816
DS03,13,22,E_Lin,LPT_eff_mod,1,-0.04164258
DS03,13,23,E_Lin,LPT_eff_mod,1,-0.04803891
DS03,13,24,E_Lin,LPT_eff_mod,1,-0.09582558
DS03,13,25,E_Lin,LPT_eff_mod,1,-0.0466874
DS03,13,26,E_Lin,LPT_eff_mod,1,-0.03404719
DS03,13,27,E_Lin,LPT_eff_mod,1,-0.07137336
DS03,13,28,E_Lin,LPT_eff_mod,1,-0.0810344
DS03,13,29,E_Lin,LPT_eff_mod,1,-0.05814898
DS03,13,30,E_Lin,LPT_eff_mod,1,-0.07982594
DS03,13,31,E_Lin,LPT_eff_mod,1,-0.08712684
DS03,13,32,E_Lin,LPT_eff_mod,1,-0.0839403
DS03,13,33,E_Lin,LPT_eff_mod,1,-0.08161043
DS03,13,34,E_Lin,LPT_eff_mod,1,-0.1268173
DS03,13,35,E_Lin,LPT_eff_mod,1,-0.1289325
DS03,13,36,E_Lin,LPT_eff_mod,1,-0.1276577
DS03,13,37,E_Lin,LPT_eff_mod,1,-0.1628481
DS03,13,38,E_Lin,LPT_eff_mod,1,-0.135772
DS03,13,39,E_Lin,LPT_eff_mod,1,-0.1483258
DS03,13,40,E_Lin,LPT_eff_mod,1,-0.1340549
DS03,13,41,E_Lin,LPT_eff_mod,1,-0.1161821
DS03,13,42,E_Lin,LPT_eff_mod,1,-0.1657744
DS03,13,43,E_Lin,LPT_eff_mod,1,-0.1744204
DS03,13,44,E_Lin,LPT_eff_mod,1,-0.2052727
DS03,13,45,E_Lin,LPT_eff_mod,1,-0.2234243
DS03,13,46,E_Lin,LPT_eff_mod,1,-0.2517109
DS03,13,47,E_Lin,LPT_eff_mod,1,-0.1975371
DS03,13,48,E_Lin,LPT_eff_mod,1,-0.2631459
DS03,13,49,E_Lin,LPT_eff_mod,1,-0.2876792
DS03,13,50,E_Lin,LPT_eff_mod,1,-0.2917389
DS03,13,51,E_Lin,LPT_eff_mod,1,-0.2870733
DS03,13,52,E_Lin,LPT_eff_mod,1,-0.2765349
DS03,13,53,E_Lin,LPT_eff_mod,1,-0.3483725
DS03,13,54,E_Lin,LPT_eff_mod,1,-0.4008302
DS03,13,55,E_Lin,LPT_eff_mod,1,-0.392978
DS03,13,56,E_Lin,LPT_eff_mod,1,-0.3754781
DS03,13,57,E_Lin,LPT_eff_mod,1,-0.4063488
DS03,13,58,E_Lin,LPT_eff_mod,1,-0.4753781
DS03,13,59,E_Lin,LPT_eff_mod,1,-0.4578642
DS03,13,60,E_Lin,LPT_eff_mod,1,-0.4897335
DS03,13,61,E_Lin,LPT_eff_mod,1,-0.5576348
DS03,13,62,E_Lin,LPT_eff_mod,1,-0.593715
DS03,13,63,E_Lin,LPT_eff_mod,1,-0.6514583
DS03,13,64,E_Lin,LPT_eff_mod,1,-0.6366356
DS03,13,65,E_Lin,LPT_eff_mod,1,-0.7245728
DS03,13,66,E_Lin,LPT_eff_mod,1,-0.7637726
DS03,13,67,E_Lin,LPT_eff_mod,1,-0.8511024
DS03,13,68,E_Lin,LPT_eff_mod,1,-0.8032449
DS03,13,69,E_Lin,LPT_eff_mod,1,-0.9413695
DS03,13,70,E_Lin,LPT_eff_mod,1,-0.9863346
DS03,13,71,E_Lin,LPT_eff_mod,1,-0.9349996
DS03,13,72,E_Lin,LPT_eff_mod,1,-0.9561055
DS03,13,73,E_Lin,LPT_eff_mod,1,-1.24325
DS03,13,74,E_Lin,LPT_eff_mod,1,-1.269175
DS03,13,75,E_Lin,LPT_eff_mod,1,-1.430412
DS03,13,76,E_Lin,LPT_eff_mod,1,-1.357251
DS03,13,77,E_Lin,LPT_eff_mod,1,-1.523472
DS03,13,1,E_Lin,LPT_flow_mod,1,-0.01983081
DS03,13,2,E_Lin,LPT_flow_mod,1,-0.006074703
DS03,13,3,E_Lin,LPT_flow_mod,1,-0.006702935
DS03,13,4,E_Lin,LPT_flow_mod,1,-0.0184208
DS03,13,5,E_Lin,LPT_flow_mod,1,-0.03365263
DS03,13,6,E_Lin,LPT_flow_mod,1,0.01191635
DS03,13,7,E_Lin,LPT_flow_mod,1,-0.01871995
DS03,13,8,E_Lin,LPT_flow_mod,1,-0.02325947
DS03,13,9,E_Lin,LPT_flow_mod,1,-0.0158845
DS03,13,10,E_Lin,LPT_flow_mod,1,-0.03539925
DS03,13,11,E_Lin,LPT_flow_mod,1,-0.02380402
DS03,13,12,E_Lin,LPT_flow_mod,1,-0.04767033
DS03,13,13,E_Lin,LPT_flow_mod,1,-0.02465936
DS03,13,14,E_Lin,LPT_flow_mod,1,-0.0288205
DS03,13,15,E_Lin,LPT_flow_mod,1,-0.03344675
DS03,13,16,E_Lin,LPT_flow_mod,1,-0.0398541
DS03,13,17,E_Lin,LPT_flow_mod,1,-0.03523801
DS03,13,18,E_Lin,LPT_flow_mod,1,-0.027268
DS03,13,19,E_Lin,LPT_flow_mod,1,-0.04727633
DS03,13,20,E_Lin,LPT_flow_mod,1,-0.04222199
DS03,13,21,E_Lin,LPT_flow_mod,1,-0.03190024
DS03,13,22,E_Lin,LPT_flow_mod,1,-0.04717318
DS03,13,23,E_Lin,LPT_flow_mod,1,-0.036487
DS03,13,24,E_Lin,LPT_flow_mod,1,-0.05670504
DS03,13,25,E_Lin,LPT_flow_mod,1,-0.06498038
DS03,13,26,E_Lin,LPT_flow_mod,1,-0.06125287
DS03,13,27,E_Lin,LPT_flow_mod,1,-0.04437845
DS03,13,28,E_Lin,LPT_flow_mod,1,-0.05200557
DS03,13,29,E_Lin,LPT_flow_mod,1,-0.04998151
DS03,13,30,E_Lin,LPT_flow_mod,1,-0.05607964
DS03,13,31,E_Lin,LPT_flow_mod,1,-0.06607051
DS03,13,32,E_Lin,LPT_flow_mod,1,-0.06983291
DS03,13,33,E_Lin,LPT_flow_mod,1,-0.06811996
DS03,13,34,E_Lin,LPT_flow_mod,1,-0.08756004
DS03,13,35,E_Lin,LPT_flow_mod,1,-0.08250538
DS03,13,36,E_Lin,LPT_flow_mod,1,-0.07258113
DS03,13,37,E_Lin,LPT_flow_mod,1,-0.08048556
DS03,13,38,E_Lin,LPT_flow_mod,1,-0.08832789
DS03,13,39,E_Lin,LPT_flow_mod,1,-0.07925428
DS03,13,40,E_Lin,LPT_flow_mod,1,-0.1001069
DS03,13,41,E_Lin,LPT_flow_mod,1,-0.101783
DS03,13,42,E_Lin,LPT_flow_mod,1,-0.1124829
DS03,13,43,E_Lin,LPT_flow_mod,1,-0.114716
DS03,13,44,E_Lin,LPT_flow_mod,1,-0.1233628
DS03,13,45,E_Lin,LPT_flow_mod,1,-0.1335764
DS03,13,46,E_Lin,LPT_flow_mod,1,-0.1309801
DS03,13,47,E_Lin,LPT_flow_mod,1,-0.1255044
DS03,13,48,E_Lin,LPT_flow_mod,1,-0.1665253
DS03,13,49,E_Lin,LPT_flow_mod,1,-0.1504686
DS03,13,50,E_Lin,LPT_flow_mod,1,-0.1868613
DS03,13,51,E_Lin,LPT_flow_mod,1,-0.180153
DS03,13,52,E_Lin,LPT_flow_mod,1,-0.1448472
DS03,13,53,E_Lin,LPT_flow_mod,1,-0.1938025
DS03,13,54,E_Lin,LPT_flow_mod,1,-0.1908993
DS03,13,55,E_Lin,LPT_flow_mod,1,-0.2206685
DS03,13,56,E_Lin,LPT_flow_mod,1,-0.1955092
DS03,13,57,E_Lin,LPT_flow_mod,1,-0.2411722
DS03,13,58,E_Lin,LPT_flow_mod,1,-0.2418688
DS03,13,59,E_Lin,LPT_flow_mod,1,-0.215886
DS03,13,60,E_Lin,LPT_flow_mod,1,-0.2413921
DS03,13,61,E_Lin,LPT_flow_mod,1,-0.2674953
DS03,13,62,E_Lin,LPT_flow_mod,1,-0.2736126
DS03,13,63,E_Lin,LPT_flow_mod,1,-0.2894364
DS03,13,64,E_Lin,LPT_flow_mod,1,-0.2836606
DS03,13,65,E_Lin,LPT_flow_mod,1,-0.3410303
DS03,13,66,E_Lin,LPT_flow_mod,1,-0.3158979
DS03,13,67,E_Lin,LPT_flow_mod,1,-0.3838937
DS03,13,68,E_Lin,LPT_flow_mod,1,-0.3464734
DS03,13,69,E_Lin,LPT_flow_mod,1,-0.3935327
DS03,13,70,E_Lin,LPT_flow_mod,1,-0.4305616
DS03,13,71,E_Lin,LPT_flow_mod,1,-0.3783689
DS03,13,72,E_Lin,LPT_flow_mod,1,-0.4209737
DS03,13,73,E_Lin,LPT_flow_mod,1,-0.4909692
DS03,13,74,E_Lin,LPT_flow_mod,1,-0.5018364
DS03,13,75,E_Lin,LPT_flow_mod,1,-0.5414103
DS03,13,76,E_Lin,LPT_flow_mod,1,-0.5328492
DS03,13,77,E_Lin,LPT_flow_mod,1,-0.5677003
DS03,13,1,E_Lin,LPC_eff_mod,0,0.007579013
DS03,13,2,E_Lin,LPC_eff_mod,0,-0.06140162
DS03,13,3,E_Lin,LPC_eff_mod,0,-0.003389394
DS03,13,4,E_Lin,LPC_eff_mod,0,-0.05020906
DS03,13,5,E_Lin,LPC_eff_mod,0,-0.03338587
DS03,13,6,E_Lin,LPC_eff_mod,0,-0.05211888
DS03,13,7,E_Lin,LPC_eff_mod,0,0.0001426708
DS03,13,8,E_Lin,LPC_eff_mod,0,-0.007768586
DS03,13,9,E_Lin,LPC_eff_mod,0,-0.0283112
DS03,13,10,E_Lin,LPC_eff_mod,0,-0.03076042
DS03,13,11,E_Lin,LPC_eff_mod,0,-0.0420825
DS03,13,12,E_Lin,LPC_eff_mod,0,-0.03096956
DS03,13,13,E_Lin,LPC_eff_mod,0,-0.04410267
DS03,13,14,E_Lin,LPC_eff_mod,0,-0.03982385
DS03,13,15,E_Lin,LPC_eff_mod,0,0.04289544
DS03,13,16,E_Lin,LPC_eff_mod,0,-0.0192184
DS03,13,17,E_Lin,LPC_eff_mod,0,-0.04619223
DS03,13,18,E_Lin,LPC_eff_mod,0,-0.01100273
DS03,13,19,E_Lin,LPC_eff_mod,0,-0.02073551
DS03,13,20,E_Lin,LPC_eff_mod,0,-0.00761021
DS03,13,21,E_Lin,LPC_eff_mod,0,-0.02365747
DS03,13,22,E_Lin,LPC_eff_mod,0,-0.03783181
DS03,13,23,E_Lin,LPC_eff_mod,0,0.002967229
DS03,13,24,E_Lin,LPC_eff_mod,0,-0.01550559
DS03,13,25,E_Lin,LPC_eff_mod,0,-0.04792129
DS03,13,26,E_Lin,LPC_eff_mod,0,0.03429556
DS03,13,27,E_Lin,LPC_eff_mod,0,-0.001800676
DS03,13,28,E_Lin,LPC_eff_mod,0,-0.02068341
DS03,13,29,E_Lin,LPC_eff_mod,0,-0.03666272
DS03,13,30,E_Lin,LPC_eff_mod,0,0.005145258
DS03,13,31,E_Lin,LPC_eff_mod,0,-0.0149104
DS03,13,32,E_Lin,LPC_eff_mod,0,-0.02690904
DS03,13,33,E_Lin,LPC_eff_mod,0,-0.02793605
DS03,13,34,E_Lin,LPC_eff_mod,0,0.01861322
DS03,13,35,E_Lin,LPC_eff_mod,0,0.006017554
DS03,13,36,E_Lin,LPC_eff_mod,0,0.02627587
DS03,13,37,E_Lin,LPC_eff_mod,0,-0.01301037
DS03,13,38,E_Lin,LPC_eff_mod,0,0.002490913
DS03,13,39,E_Lin,LPC_eff_mod,0,0.03073242
DS03,13,40,E_Lin,LPC_eff_mod,0,0.03341101
DS03,13,41,E_Lin,LPC_eff_mod,0,0.02746954
DS03,13,42,E_Lin,LPC_eff_mod,0,0.03082124
DS03,13,43,E_Lin,LPC_eff_mod,0,0.02156489
DS03,13,44,E_Lin,LPC_eff_mod,0,0.03008016
DS03,13,45,E_Lin,LPC_eff_mod,0,0.0005534501
DS03,13,46,E_Lin,LPC_eff_mod,0,-0.0237461
DS03,13,47,E_Lin,LPC_eff_mod,0,-0.01748898
DS03,13,48,E_Lin,LPC_eff_mod,0,-0.01323396
DS03,13,49,E_Lin,LPC_eff_mod,0,0.06676045
DS03,13,50,E_Lin,LPC_eff_mod,0,-0.01108829
