subset,unit,cycle,lambda,parameter,theta_true_pct,theta_hat_pct
DS03,13,9,31.6,LPC_flow_mod,0,-0
DS03,13,10,31.6,LPC_flow_mod,0,-0
DS03,13,11,31.6,LPC_flow_mod,0,-0
DS03,13,12,31.6,LPC_flow_mod,0,-0
DS03,13,13,31.6,LPC_flow_mod,0,-0
DS03,13,14,31.6,LPC_flow_mod,0,-0
DS03,13,15,31.6,LPC_flow_mod,0,-0
DS03,13,16,31.6,LPC_flow_mod,0,-0
DS03,13,17,31.6,LPC_flow_mod,0,-0
DS03,13,18,31.6,LPC_flow_mod,0,-0
DS03,13,19,31.6,LPC_flow_mod,0,-0
DS03,13,20,31.6,LPC_flow_mod,0,-0
DS03,13,21,31.6,LPC_flow_mod,0,-0
DS03,13,22,31.6,LPC_flow_mod,0,-0
DS03,13,23,31.6,LPC_flow_mod,0,-0
DS03,13,24,31.6,LPC_flow_mod,0,-0
DS03,13,25,31.6,LPC_flow_mod,0,-0
DS03,13,26,31.6,LPC_flow_mod,0,-0
DS03,13,27,31.6,LPC_flow_mod,0,-0
DS03,13,28,31.6,LPC_flow_mod,0,-0
DS03,13,29,31.6,LPC_flow_mod,0,-0
DS03,13,30,31.6,LPC_flow_mod,0,-0
DS03,13,31,31.6,LPC_flow_mod,0,-0
DS03,13,32,31.6,LPC_flow_mod,0,-0
DS03,13,33,31.6,LPC_flow_mod,0,-0
DS03,13,34,31.6,LPC_flow_mod,0,-0
DS03,13,35,31.6,LPC_flow_mod,0,-0
DS03,13,36,31.6,LPC_flow_mod,0,-0
DS03,13,37,31.6,LPC_flow_mod,0,-0
DS03,13,38,31.6,LPC_flow_mod,0,-0
DS03,13,39,31.6,LPC_flow_mod,0,-0
DS03,13,40,31.6,LPC_flow_mod,0,-0
DS03,13,41,31.6,LPC_flow_mod,0,-0
DS03,13,42,31.6,LPC_flow_mod,0,-0
DS03,13,43,31.6,LPC_flow_mod,0,-0
DS03,13,44,31.6,LPC_flow_mod,0,-0
DS03,13,45,31.6,LPC_flow_mod,0,-0
DS03,13,46,31.6,LPC_flow_mod,0,-0
DS03,13,47,31.6,LPC_flow_mod,0,-0
DS03,13,48,31.6,LPC_flow_mod,0,-0
DS03,13,49,31.6,LPC_flow_mod,0,-0
DS03,13,50,31.6,LPC_flow_mod,0,-0
DS03,13,51,31.6,LPC_flow_mod,0,-0
DS03,13,52,31.6,LPC_flow_mod,0,-0
DS03,13,53,31.6,LPC_flow_mod,0,-0
DS03,13,54,31.6,LPC_flow_mod,0,-0
DS03,13,55,31.6,LPC_flow_mod,0,-0
DS03,13,56,31.6,LPC_flow_mod,0,-0
DS03,13,57,31.6,LPC_flow_mod,0,-0
DS03,13,58,31.6,LPC_flow_mod,0,-0
DS03,13,59,31.6,LPC_flow_mod,0,-0
DS03,13,60,31.6,LPC_flow_mod,0,-0
DS03,13,61,31.6,LPC_flow_mod,0,-0
DS03,13,62,31.6,LPC_flow_mod,0,-0
DS03,13,63,31.6,LPC_flow_mod,0,-0.00433840052610332
DS03,13,64,31.6,LPC_flow_mod,0,-0.00433840052610332
DS03,13,65,31.6,LPC_flow_mod,0,-0.00433840052610332
DS03,13,66,31.6,LPC_flow_mod,0,-0.00433840052610332
DS03,13,67,31.6,LPC_flow_mod,0,-0.00433840052610332
DS03,13,68,31.6,LPC_flow_mod,0,-0.00502546010574914
DS03,13,69,31.6,LPC_flow_mod,0,-0.00502546010574914
DS03,13,70,31.6,LPC_flow_mod,0,-0.00502546010574914
DS03,13,71,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,72,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,73,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,74,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,75,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,76,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,77,31.6,LPC_flow_mod,0,-0.072714123639422
DS03,13,1,10000,HPT_eff_mod,-0.0147047418538638,-0
DS03,13,2,10000,HPT_eff_mod,0.00900637378901299,-0
DS03,13,3,10000,HPT_eff_mod,0.00569836806484819,-0
DS03,13,4,10000,HPT_eff_mod,0.00604821038784819,-0.000259753249048102
DS03,13,5,10000,HPT_eff_mod,-0.018303942060937,-0.000259753249048102
DS03,13,6,10000,HPT_eff_mod,0.00698133242719638,-0.000259753249048102
DS03,13,7,10000,HPT_eff_mod,-0.0241601339504382,-0.00140143053716401
DS03,13,8,10000,HPT_eff_mod,-0.0209220896380462,-0.00140143053716401
DS03,13,9,10000,HPT_eff_mod,0.000997083593210081,-0.0014091044794596
DS03,13,10,10000,HPT_eff_mod,-0.0264109517488553,-0.0028058702216287
DS03,13,11,10000,HPT_eff_mod,-0.00201793368174461,-0.0028058702216287
DS03,13,12,10000,HPT_eff_mod,-0.0368909386598398,-0.0031992087554267
DS03,13,13,10000,HPT_eff_mod,-0.0216615986774675,-0.0031992087554267
DS03,13,14,10000,HPT_eff_mod,-0.0280196252328129,-0.0031992087554267
DS03,13,15,10000,HPT_eff_mod,-0.0173712607138065,-0.0031992087554267
DS03,13,16,10000,HPT_eff_mod,-0.0101535361162588,-0.00375865101817485
DS03,13,17,10000,HPT_eff_mod,-0.0195849047586641,-0.00375865101817485
DS03,13,18,10000,HPT_eff_mod,-0.0253166411398631,-0.00392603415701164
DS03,13,19,10000,HPT_eff_mod,-0.0511151518156348,-0.00475952519012476
DS03,13,20,10000,HPT_eff_mod,-0.0295718399907249,-0.00475952519012476
DS03,13,21,10000,HPT_eff_mod,-0.0346271565355132,-0.00475952519012476
DS03,13,22,10000,HPT_eff_mod,-0.0448556074114059,-0.00557659930613728
DS03,13,23,10000,HPT_eff_mod,-0.0389581368487327,-0.00557659930613728
DS03,13,24,10000,HPT_eff_mod,-0.0332577138983749,-0.00596174192657375
DS03,13,25,10000,HPT_eff_mod,-0.031921526358989,-0.00653341359525906
DS03,13,26,10000,HPT_eff_mod,-0.0440119796655307,-0.00704455018935818
DS03,13,27,10000,HPT_eff_mod,-0.0396521475450058,-0.00704455018935818
DS03,13,28,10000,HPT_eff_mod,-0.0459285235905328,-0.00704455018935818
DS03,13,29,10000,HPT_eff_mod,-0.0547449423535588,-0.00720575129548001
DS03,13,30,10000,HPT_eff_mod,-0.0627844151037848,-0.0082034026499094
DS03,13,31,10000,HPT_eff_mod,-0.0713971585523208,-0.00894305305380379
DS03,13,32,10000,HPT_eff_mod,-0.0747140657696638,-0.00948399106267581
DS03,13,33,10000,HPT_eff_mod,-0.0794564364144498,-0.0111862136002971
DS03,13,34,10000,HPT_eff_mod,-0.0912502248417318,-0.0111862136002971
DS03,13,35,10000,HPT_eff_mod,-0.0884838048304898,-0.0111862136002971
DS03,13,36,10000,HPT_eff_mod,-0.0799782215997678,-0.0111862136002971
DS03,13,37,10000,HPT_eff_mod,-0.10200397629909,-0.0122647206923927
DS03,13,38,10000,HPT_eff_mod,-0.0868820593697818,-0.0122647206923927
DS03,13,39,10000,HPT_eff_mod,-0.0988862272228348,-0.0126836327348077
DS03,13,40,10000,HPT_eff_mod,-0.112274967663985,-0.0152626733234155
DS03,13,41,10000,HPT_eff_mod,-0.124435665574638,-0.0152626733234155
DS03,13,42,10000,HPT_eff_mod,-0.130228009576055,-0.0181637255066707
DS03,13,43,10000,HPT_eff_mod,-0.146050305891147,-0.0191235916203637
DS03,13,44,10000,HPT_eff_mod,-0.136021279798243,-0.0198696160804857
DS03,13,45,10000,HPT_eff_mod,-0.145653347521193,-0.0208716488356111
DS03,13,46,10000,HPT_eff_mod,-0.15102611535789,-0.0208716488356111
DS03,13,47,10000,HPT_eff_mod,-0.182001093708427,-0.0230657617352988
DS03,13,48,10000,HPT_eff_mod,-0.196191548796437,-0.0267187694778439
DS03,13,49,10000,HPT_eff_mod,-0.200992004579555,-0.0267187694778439
DS03,13,50,10000,HPT_eff_mod,-0.213736251819076,-0.0287185630945027
DS03,13,51,10000,HPT_eff_mod,-0.218596211755826,-0.0287185630945027
DS03,13,52,10000,HPT_eff_mod,-0.212043587201828,-0.0287185630945027
DS03,13,53,10000,HPT_eff_mod,-0.236419323756178,-0.0311947816510336
DS03,13,54,10000,HPT_eff_mod,-0.235633714006939,-0.0320212006365007
DS03,13,55,10000,HPT_eff_mod,-0.28343626863485,-0.0351643026466269
DS03,13,56,10000,HPT_eff_mod,-0.266157127866053,-0.0351643026466269
DS03,13,57,10000,HPT_eff_mod,-0.297762199437852,-0.040353961289282
DS03,13,58,10000,HPT_eff_mod,-0.299192857005582,-0.040353961289282
DS03,13,59,10000,HPT_eff_mod,-0.317472278285324,-0.040353961289282
DS03,13,60,10000,HPT_eff_mod,-0.35178747334213,-0.041474585236691
DS03,13,61,10000,HPT_eff_mod,-0.351092361285627,-0.0455978060961678
DS03,13,62,10000,HPT_eff_mod,-0.384080568990584,-0.048505930762386
DS03,13,63,10000,HPT_eff_mod,-0.381294700052302,-0.0502564845934089
DS03,13,64,10000,HPT_eff_mod,-0.412340212621182,-0.0502564845934089
DS03,13,65,10000,HPT_eff_mod,-0.435080148910285,-0.0583229783895156
DS03,13,66,10000,HPT_eff_mod,-0.448347523216163,-0.0583229783895156
DS03,13,67,10000,HPT_eff_mod,-0.480000299736894,-0.0648549413483956
DS03,13,68,10000,HPT_eff_mod,-0.494377228150388,-0.0648549413483956
DS03,13,69,10000,HPT_eff_mod,-0.522106162650535,-0.0694436965770433
DS03,13,70,10000,HPT_eff_mod,-0.571388800884504,-0.0728237310864719
DS03,13,71,10000,HPT_eff_mod,-0.573192546761304,-0.0728237310864719
DS03,13,72,10000,HPT_eff_mod,-0.615041347728424,-0.0757830947844569
DS03,13,73,10000,HPT_eff_mod,-0.639326176648454,-0.0853153488154959
DS03,13,74,10000,HPT_eff_mod,-0.660054316297046,-0.0891977469203349
DS03,13,75,10000,HPT_eff_mod,-0.692467768233991,-0.0953154123322999
DS03,13,76,10000,HPT_eff_mod,-0.73424342047023,-0.0965183419967832
DS03,13,77,10000,HPT_eff_mod,-0.774981116563406,-0.102111023230891
DS03,13,1,10000,fan_eff_mod,0,-0
DS03,13,2,10000,fan_eff_mod,0,-0
DS03,13,3,10000,fan_eff_mod,0,-0.00387816635493815
DS03,13,4,10000,fan_eff_mod,0,-0.00387816635493815
DS03,13,5,10000,fan_eff_mod,0,-0.00387816635493815
DS03,13,6,10000,fan_eff_mod,0,-0.00628066200046217
DS03,13,7,10000,fan_eff_mod,0,-0.00628066200046217
DS03,13,8,10000,fan_eff_mod,0,-0.00628066200046217
DS03,13,9,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,10,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,11,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,12,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,13,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,14,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,15,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,16,10000,fan_eff_mod,0,-0.0111963910864751
DS03,13,17,10000,fan_eff_mod,0,-0.0164380552970643
DS03,13,18,10000,fan_eff_mod,0,-0.0275454888124985
DS03,13,19,10000,fan_eff_mod,0,-0.0275454888124985
DS03,13,20,10000,fan_eff_mod,0,-0.0275454888124985
DS03,13,21,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,22,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,23,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,24,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,25,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,26,10000,fan_eff_mod,0,-0.0302963134018509
DS03,13,27,10000,fan_eff_mod,0,-0.0592087758716118
DS03,13,28,10000,fan_eff_mod,0,-0.0592087758716118
DS03,13,29,10000,fan_eff_mod,0,-0.0592087758716118
DS03,13,30,10000,fan_eff_mod,0,-0.0592087758716118
DS03,13,31,10000,fan_eff_mod,0,-0.0794050804770071
DS03,13,32,10000,fan_eff_mod,0,-0.102403322958561
DS03,13,33,10000,fan_eff_mod,0,-0.102403322958561
DS03,13,34,10000,fan_eff_mod,0,-0.107074412644534
DS03,13,35,10000,fan_eff_mod,0,-0.115673026411911
DS03,13,36,10000,fan_eff_mod,0,-0.115673026411911
DS03,13,37,10000,fan_eff_mod,0,-0.14245620412963
DS03,13,38,10000,fan_eff_mod,0,-0.14245620412963
DS03,13,39,10000,fan_eff_mod,0,-0.152187509873168
DS03,13,40,10000,fan_eff_mod,0,-0.152187509873168
DS03,13,41,10000,fan_eff_mod,0,-0.152187509873168
DS03,13,42,10000,fan_eff_mod,0,-0.174996626436186
DS03,13,43,10000,fan_eff_mod,0,-0.174996626436186
DS03,13,44,10000,fan_eff_mod,0,-0.226765246690407
DS03,13,45,10000,fan_eff_mod,0,-0.226765246690407
DS03,13,46,10000,fan_eff_mod,0,-0.243482270113447
DS03,13,47,10000,fan_eff_mod,0,-0.243482270113447
DS03,13,48,10000,fan_eff_mod,0,-0.297919637279919
DS03,13,49,10000,fan_eff_mod,0,-0.297919637279919
DS03,13,50,10000,fan_eff_mod,0,-0.297919637279919
DS03,13,51,10000,fan_eff_mod,0,-0.311494073652787
DS03,13,52,10000,fan_eff_mod,0,-0.311494073652787
DS03,13,53,10000,fan_eff_mod,0,-0.318528735242854
DS03,13,54,10000,fan_eff_mod,0,-0.41925761772278
DS03,13,55,10000,fan_eff_mod,0,-0.41925761772278
DS03,13,56,10000,fan_eff_mod,0,-0.431138671972775
DS03,13,57,10000,fan_eff_mod,0,-0.48970080358365
DS03,13,58,10000,fan_eff_mod,0,-0.530987065977907
DS03,13,59,10000,fan_eff_mod,0,-0.531872003158639
DS03,13,60,10000,fan_eff_mod,0,-0.579205539156624
DS03,13,61,10000,fan_eff_mod,0,-0.586684102694432
DS03,13,62,10000,fan_eff_mod,0,-0.672975585254438
DS03,13,63,10000,fan_eff_mod,0,-0.690015647615267
DS03,13,64,10000,fan_eff_mod,0,-0.690015647615267
DS03,13,65,10000,fan_eff_mod,0,-0.824758036784424
DS03,13,66,10000,fan_eff_mod,0,-0.824758036784424
DS03,13,67,10000,fan_eff_mod,0,-0.949063580443861
DS03,13,68,10000,fan_eff_mod,0,-0.949063580443861
DS03,13,69,10000,fan_eff_mod,0,-1.0508117457401
DS03,13,70,10000,fan_eff_mod,0,-1.08088108024791
DS03,13,71,10000,fan_eff_mod,0,-1.08088108024791
DS03,13,72,10000,fan_eff_mod,0,-1.085042856276
DS03,13,73,10000,fan_eff_mod,0,-1.41627137227833
DS03,13,74,10000,fan_eff_mod,0,-1.48371456902623
DS03,13,75,10000,fan_eff_mod,0,-1.61797683294054
DS03,13,76,10000,fan_eff_mod,0,-1.61797683294054
DS03,13,77,10000,fan_eff_mod,0,-1.76034734160968
DS03,13,1,10000,fan_flow_mod,0,-0
DS03,13,2,10000,fan_flow_mod,0,-0
DS03,13,3,10000,fan_flow_mod,0,-0
DS03,13,4,10000,fan_flow_mod,0,-0
DS03,13,5,10000,fan_flow_mod,0,-0
DS03,13,6,10000,fan_flow_mod,0,-0
DS03,13,7,10000,fan_flow_mod,0,-0
DS03,13,8,10000,fan_flow_mod,0,-0
DS03,13,9,10000,fan_flow_mod,0,-0
DS03,13,10,10000,fan_flow_mod,0,-0
DS03,13,11,10000,fan_flow_mod,0,-0
DS03,13,12,10000,fan_flow_mod,0,-0
DS03,13,13,10000,fan_flow_mod,0,-0
DS03,13,14,10000,fan_flow_mod,0,-0
DS03,13,15,10000,fan_flow_mod,0,-0
DS03,13,16,10000,fan_flow_mod,0,-0
DS03,13,17,10000,fan_flow_mod,0,-0
DS03,13,18,10000,fan_flow_mod,0,-0
DS03,13,19,10000,fan_flow_mod,0,-0
DS03,13,20,10000,fan_flow_mod,0,-0
DS03,13,21,10000,fan_flow_mod,0,-0
DS03,13,22,10000,fan_flow_mod,0,-0
DS03,13,23,10000,fan_flow_mod,0,-0
DS03,13,24,10000,fan_flow_mod,0,-0
DS03,13,25,10000,fan_flow_mod,0,-0
DS03,13,26,10000,fan_flow_mod,0,-0
DS03,13,27,10000,fan_flow_mod,0,-0
DS03,13,28,10000,fan_flow_mod,0,-0
DS03,13,29,10000,fan_flow_mod,0,-0
DS03,13,30,10000,fan_flow_mod,0,-0
DS03,13,31,10000,fan_flow_mod,0,-0
DS03,13,32,10000,fan_flow_mod,0,-0
DS03,13,33,10000,fan_flow_mod,0,-0
DS03,13,34,10000,fan_flow_mod,0,-0
DS03,13,35,10000,fan_flow_mod,0,-0
DS03,13,36,10000,fan_flow_mod,0,-0
DS03,13,37,10000,fan_flow_mod,0,-0
DS03,13,38,10000,fan_flow_mod,0,-0
DS03,13,39,10000,fan_flow_mod,0,-0
DS03,13,40,10000,fan_flow_mod,0,-0
DS03,13,41,10000,fan_flow_mod,0,-0
DS03,13,42,10000,fan_flow_mod,0,-0
DS03,13,43,10000,fan_flow_mod,0,-0
DS03,13,44,10000,fan_flow_mod,0,-0
DS03,13,45,10000,fan_flow_mod,0,-0
DS03,13,46,10000,fan_flow_mod,0,-0
DS03,13,47,10000,fan_flow_mod,0,-0
DS03,13,48,10000,fan_flow_mod,0,-0
DS03,13,49,10000,fan_flow_mod,0,-0
DS03,13,50,10000,fan_flow_mod,0,-0
DS03,13,51,10000,fan_flow_mod,0,-0
DS03,13,52,10000,fan_flow_mod,0,-0
DS03,13,53,10000,fan_flow_mod,0,-0
DS03,13,54,10000,fan_flow_mod,0,-0
DS03,13,55,10000,fan_flow_mod,0,-0
DS03,13,56,10000,fan_flow_mod,0,-0
DS03,13,57,10000,fan_flow_mod,0,-0
DS03,13,58,10000,fan_flow_mod,0,-0
DS03,13,59,10000,fan_flow_mod,0,-0
DS03,13,60,10000,fan_flow_mod,0,-0
DS03,13,61,10000,fan_flow_mod,0,-0
DS03,13,62,10000,fan_flow_mod,0,-0
DS03,13,63,10000,fan_flow_mod,0,-0
DS03,13,64,10000,fan_flow_mod,0,-0
DS03,13,65,10000,fan_flow_mod,0,-0
DS03,13,66,10000,fan_flow_mod,0,-0
DS03,13,67,10000,fan_flow_mod,0,-0
DS03,13,68,10000,fan_flow_mod,0,-0
DS03,13,69,10000,fan_flow_mod,0,-0
DS03,13,70,10000,fan_flow_mod,0,-0
DS03,13,71,10000,fan_flow_mod,0,-0
DS03,13,72,10000,fan_flow_mod,0,-0
DS03,13,73,10000,fan_flow_mod,0,-0
DS03,13,74,10000,fan_flow_mod,0,-0
DS03,13,75,10000,fan_flow_mod,0,-0
DS03,13,76,10000,fan_flow_mod,0,-0
DS03,13,77,10000,fan_flow_mod,0,-0
DS03,13,1,10000,HPC_eff_mod,0,-0
DS03,13,2,10000,HPC_eff_mod,0,-0
DS03,13,3,10000,HPC_eff_mod,0,-0.000158867858280527
DS03,13,4,10000,HPC_eff_mod,0,-0.000158867858280527
DS03,13,5,10000,HPC_eff_mod,0,-0.000158867858280527
DS03,13,6,10000,HPC_eff_mod,0,-0.000832376854667398
DS03,13,7,10000,HPC_eff_mod,0,-0.000832376854667398
DS03,13,8,10000,HPC_eff_mod,0,-0.000832376854667398
DS03,13,9,10000,HPC_eff_mod,0,-0.00216431478897869
DS03,13,10,10000,HPC_eff_mod,0,-0.00254388264971138
DS03,13,11,10000,HPC_eff_mod,0,-0.00254388264971138
DS03,13,12,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,13,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,14,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,15,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,16,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,17,10000,HPC_eff_mod,0,-0.00260100905922703
DS03,13,18,10000,HPC_eff_mod,0,-0.00471847628732921
DS03,13,19,10000,HPC_eff_mod,0,-0.00471847628732921
DS03,13,20,10000,HPC_eff_mod,0,-0.00471847628732921
DS03,13,21,10000,HPC_eff_mod,0,-0.00471847628732921
DS03,13,22,10000,HPC_eff_mod,0,-0.00480245409633596
DS03,13,23,10000,HPC_eff_mod,0,-0.00480245409633596
DS03,13,24,10000,HPC_eff_mod,0,-0.00480245409633596
DS03,13,25,10000,HPC_eff_mod,0,-0.00480245409633596
DS03,13,26,10000,HPC_eff_mod,0,-0.00572300114287378
DS03,13,27,10000,HPC_eff_mod,0,-0.00714074693718845
DS03,13,28,10000,HPC_eff_mod,0,-0.00714074693718845
DS03,13,29,10000,HPC_eff_mod,0,-0.00714074693718845
DS03,13,30,10000,HPC_eff_mod,0,-0.00731048522750555
DS03,13,31,10000,HPC_eff_mod,0,-0.00850916908503387
DS03,13,32,10000,HPC_eff_mod,0,-0.00850916908503387
DS03,13,33,10000,HPC_eff_mod,0,-0.0105575869137925
DS03,13,34,10000,HPC_eff_mod,0,-0.0105575869137925
DS03,13,35,10000,HPC_eff_mod,0,-0.0105575869137925
DS03,13,36,10000,HPC_eff_mod,0,-0.0105575869137925
DS03,13,37,10000,HPC_eff_mod,0,-0.0116171965661655
DS03,13,38,10000,HPC_eff_mod,0,-0.0116171965661655
DS03,13,39,10000,HPC_eff_mod,0,-0.0139271039811047
DS03,13,40,10000,HPC_eff_mod,0,-0.0143893442949338
DS03,13,41,10000,HPC_eff_mod,0,-0.0143893442949338
DS03,13,42,10000,HPC_eff_mod,0,-0.0183980524927947
DS03,13,43,10000,HPC_eff_mod,0,-0.0183980524927947
DS03,13,44,10000,HPC_eff_mod,0,-0.0193234922890701
DS03,13,45,10000,HPC_eff_mod,0,-0.0199158728523285
DS03,13,46,10000,HPC_eff_mod,0,-0.0199158728523285
DS03,13,47,10000,HPC_eff_mod,0,-0.0250128736914096
DS03,13,48,10000,HPC_eff_mod,0,-0.0266574423934558
DS03,13,49,10000,HPC_eff_mod,0,-0.0266574423934558
DS03,13,50,10000,HPC_eff_mod,0,-0.0273188688853645
DS03,13,51,10000,HPC_eff_mod,0,-0.0276985893548258
DS03,13,52,10000,HPC_eff_mod,0,-0.0276985893548258
DS03,13,53,10000,HPC_eff_mod,0,-0.0286811793925967
DS03,13,54,10000,HPC_eff_mod,0,-0.0324857850573567
DS03,13,55,10000,HPC_eff_mod,0,-0.0332059718265694
DS03,13,56,10000,HPC_eff_mod,0,-0.0341752130242285
DS03,13,57,10000,HPC_eff_mod,0,-0.0403731669881848
DS03,13,58,10000,HPC_eff_mod,0,-0.0405479312944694
DS03,13,59,10000,HPC_eff_mod,0,-0.040956210231653
DS03,13,60,10000,HPC_eff_mod,0,-0.040956210231653
DS03,13,61,10000,HPC_eff_mod,0,-0.0441977744301846
DS03,13,62,10000,HPC_eff_mod,0,-0.0486074432933275
DS03,13,63,10000,HPC_eff_mod,0,-0.0493114375467231
DS03,13,64,10000,HPC_eff_mod,0,-0.0493114375467231
DS03,13,65,10000,HPC_eff_mod,0,-0.0581079042779291
DS03,13,66,10000,HPC_eff_mod,0,-0.0581079042779291
DS03,13,67,10000,HPC_eff_mod,0,-0.0656338582922282
DS03,13,68,10000,HPC_eff_mod,0,-0.0656338582922282
DS03,13,69,10000,HPC_eff_mod,0,-0.0687228880659163
DS03,13,70,10000,HPC_eff_mod,0,-0.0734363156111129
DS03,13,71,10000,HPC_eff_mod,0,-0.0734363156111129
DS03,13,72,10000,HPC_eff_mod,0,-0.076047655653962
DS03,13,73,10000,HPC_eff_mod,0,-0.0845680918039661
DS03,13,74,10000,HPC_eff_mod,0,-0.0900556931734242
DS03,13,75,10000,HPC_eff_mod,0,-0.0956281534670558
DS03,13,76,10000,HPC_eff_mod,0,-0.096696505096479
DS03,13,77,10000,HPC_eff_mod,0,-0.102781897515658
DS03,13,1,10000,HPC_flow_mod,0,-0
DS03,13,2,10000,HPC_flow_mod,0,-0
DS03,13,3,10000,HPC_flow_mod,0,-0
DS03,13,4,10000,HPC_flow_mod,0,-0
DS03,13,5,10000,HPC_flow_mod,0,-0
DS03,13,6,10000,HPC_flow_mod,0,-0
DS03,13,7,10000,HPC_flow_mod,0,-0
DS03,13,8,10000,HPC_flow_mod,0,-0
DS03,13,9,10000,HPC_flow_mod,0,-0
DS03,13,10,10000,HPC_flow_mod,0,-0
DS03,13,11,10000,HPC_flow_mod,0,-0
DS03,13,12,10000,HPC_flow_mod,0,-0
DS03,13,13,10000,HPC_flow_mod,0,-0
DS03,13,14,10000,HPC_flow_mod,0,-0
DS03,13,15,10000,HPC_flow_mod,0,-0
DS03,13,16,10000,HPC_flow_mod,0,-0
DS03,13,17,10000,HPC_flow_mod,0,-0
DS03,13,18,10000,HPC_flow_mod,0,-0
DS03,13,19,10000,HPC_flow_mod,0,-0
DS03,13,20,10000,HPC_flow_mod,0,-0
DS03,13,21,10000,HPC_flow_mod,0,-0
DS03,13,22,10000,HPC_flow_mod,0,-0
DS03,13,23,10000,HPC_flow_mod,0,-0
DS03,13,24,10000,HPC_flow_mod,0,-0
DS03,13,25,10000,HPC_flow_mod,0,-0
DS03,13,26,10000,HPC_flow_mod,0,-0
DS03,13,27,10000,HPC_flow_mod,0,-0
DS03,13,28,10000,HPC_flow_mod,0,-0
DS03,13,29,10000,HPC_flow_mod,0,-0
DS03,13,30,10000,HPC_flow_mod,0,-0
DS03,13,31,10000,HPC_flow_mod,0,-0
DS03,13,32,10000,HPC_flow_mod,0,-0
DS03,13,33,10000,HPC_flow_mod,0,-0
DS03,13,34,10000,HPC_flow_mod,0,-0
DS03,13,35,10000,HPC_flow_mod,0,-0
DS03,13,36,10000,HPC_flow_mod,0,-0
DS03,13,37,10000,HPC_flow_mod,0,-0
DS03,13,38,10000,HPC_flow_mod,0,-0
DS03,13,39,10000,HPC_flow_mod,0,-0
DS03,13,40,10000,HPC_flow_mod,0,-0
DS03,13,41,10000,HPC_flow_mod,0,-0
DS03,13,42,10000,HPC_flow_mod,0,-0
DS03,13,43,10000,HPC_flow_mod,0,-0
DS03,13,44,10000,HPC_flow_mod,0,-0
DS03,13,45,10000,HPC_flow_mod,0,-0
DS03,13,46,10000,HPC_flow_mod,0,-0
DS03,13,47,10000,HPC_flow_mod,0,-0
DS03,13,48,10000,HPC_flow_mod,0,-0
DS03,13,49,10000,HPC_flow_mod,0,-0
DS03,13,50,10000,HPC_flow_mod,0,-0
DS03,13,51,10000,HPC_flow_mod,0,-0
DS03,13,52,10000,HPC_flow_mod,0,-0
DS03,13,53,10000,HPC_flow_mod,0,-0
DS03,13,54,10000,HPC_flow_mod,0,-0
DS03,13,55,10000,HPC_flow_mod,0,-0
DS03,13,56,10000,HPC_flow_mod,0,-0
DS03,13,57,10000,HPC_flow_mod,0,-0
DS03,13,58,10000,HPC_flow_mod,0,-0
DS03,13,59,10000,HPC_flow_mod,0,-0
DS03,13,60,10000,HPC_flow_mod,0,-0
DS03,13,61,10000,HPC_flow_mod,0,-0
DS03,13,62,10000,HPC_flow_mod,0,-0
DS03,13,63,10000,HPC_flow_mod,0,-0
DS03,13,64,10000,HPC_flow_mod,0,-0
DS03,13,65,10000,HPC_flow_mod,0,-0
DS03,13,66,10000,HPC_flow_mod,0,-0
DS03,13,67,10000,HPC_flow_mod,0,-0
DS03,13,68,10000,HPC_flow_mod,0,-0
DS03,13,69,10000,HPC_flow_mod,0,-0
DS03,13,70,10000,HPC_flow_mod,0,-0
DS03,13,71,10000,HPC_flow_mod,0,-0
DS03,13,72,10000,HPC_flow_mod,0,-0
DS03,13,73,10000,HPC_flow_mod,0,-0
DS03,13,74,10000,HPC_flow_mod,0,-0
DS03,13,75,10000,HPC_flow_mod,0,-0
DS03,13,76,10000,HPC_flow_mod,0,-0
DS03,13,77,10000,HPC_flow_mod,0,-0
DS03,13,1,10000,LPT_eff_mod,-0.002177481165287,-0
DS03,13,2,10000,LPT_eff_mod,0.0083343905384309,-0
